cw,Date,INC#,Priority,DC#,Product,Duration(min),PRBNumber,Initial Causation,Final Causation,Causation Code,Sub Category,Customer Count,Comments,Repeat,Repeat INC,Related Tickets,Year,Month,Day,Quarter,Week,Weekday,Month_Name,days_since_incident,age_in_months,last_7_days,last_30_days,last_90_days,last_quarter,last_6_months,last_12_months,last_24_months,last_36_months,last_48_months,last_60_months,Date_parsed,Date_iso
12,2020-03-18,INC0830042,P1,DC10,Payroll,40,PRB0002913,GCS,Infrastructure,Hypervisor Failure,GCID - BIT,3,"BIT Team:Hypervisor bsa14683_hv got rebooted affected Payroll systems XRD, XRX, XR1.",0,No repeat INC specified,"SPC 1108369243, PR #1108369417",2020,3,18,1,12,Wednesday,March,2078,68.26544021024966,0,0,0,0,0,0,0,0,0,0,2020-03-18,2020-03-18
12,2020-03-20,INC0831241,P1,DC02,BizX,75,PRB0002915,Delivery Management,Engineering,High Active Sessions,Reward Engineering,7,A sudden rise in the HTTP transactions due to non-standard configuration on the variable pay template at customer end.,0,No repeat INC specified,VRP-9848,2020,3,20,1,12,Friday,March,2076,68.19973718791064,0,0,0,0,0,0,0,0,0,0,2020-03-20,2020-03-20
12,2020-03-20,INC0831328,P1,DC02,BizX,75,PRB0002915,Delivery Management,Engineering,High Active Sessions,Reward Engineering,1,A sudden rise in the HTTP transactions due to non-standard configuration on the variable pay template at customer end.,0,No repeat INC specified,VRP-9848,2020,3,20,1,12,Friday,March,2076,68.19973718791064,0,0,0,0,0,0,0,0,0,0,2020-03-20,2020-03-20
12,2020-03-21,INC0832072,P1,DC02,LMS,494,PRB0002916,Delivery Management,Cloud Operations,Caused By Change,LMS Ops,0,Change Extension,0,No repeat INC specified,CHG0102963,2020,3,21,1,12,Saturday,March,2075,68.16688567674113,0,0,0,0,0,0,0,0,0,0,2020-03-21,2020-03-21
12,2020-03-22,INC0832465,P1,DC40,WFA,32,PRB not provided,Delivery Management,Cloud Operations,RMQ Issue,WFA Ops,0,RMQ issues on bus server ps40wfabus01 .,0,No repeat INC specified,No related tickets,2020,3,22,1,12,Sunday,March,2074,68.13403416557162,0,0,0,0,0,0,0,0,0,0,2020-03-22,2020-03-22
13,2020-03-23,INC0832940,P1,DC12,J2W,11,PRB0002918,Delivery Management,Cloud Operations,DR Process,DB Ops,1439,DR replication on storage volume 10.118.224.17 caused outage due to high IO on DB pc12j2wsqlods,0,No repeat INC specified,No related tickets,2020,3,23,1,13,Monday,March,2073,68.1011826544021,0,0,0,0,0,0,0,0,0,0,2020-03-23,2020-03-23
13,2020-03-27,INC0835038,P1,DC19,BIZX,29,PRB0002920,Database,Engineering,Known Bug,Performance,211,Outage caused due to known HANA bug,0,No repeat INC specified,"BCP 93718/2020, Bug 241207 & AYT-28349",2020,3,27,1,13,Friday,March,2069,67.96977660972405,0,0,0,0,0,0,0,0,0,0,2020-03-27,2020-03-27
14,2020-04-01,INC0838128,P1,DC10,EC-Payroll,142,PRB0002924,Infrastructure,Infrastructure,Caused By Change,GCID - Network,7,Outage caused due to an incorrect VLAN configuration,0,No repeat INC specified,SPC1108412935 / CR572942,2020,4,1,2,14,Wednesday,April,2064,67.80551905387648,0,0,0,0,0,0,0,0,0,0,2020-04-01,2020-04-01
14,2020-04-02,INC0838678,P2,DC12,EC-Payroll,128,PRB0002933,Infrastructure,Infrastructure,DNS Failure,GCID - BIT,12,Outage caused due to DNS resolution issues,0,No repeat INC specified,SPC #1108500304,2020,4,2,2,14,Thursday,April,2063,67.77266754270696,0,0,0,0,0,0,0,0,0,0,2020-04-02,2020-04-02
14,2020-04-02,INC0838711,P2,DC14,EC-Payroll,128,PRB0002932,Infrastructure,Infrastructure,DNS Failure,GCID - BMAAS,9,Outage caused due to DNS resolution issues,0,No repeat INC specified,SPC #1108500304,2020,4,2,2,14,Thursday,April,2063,67.77266754270696,0,0,0,0,0,0,0,0,0,0,2020-04-02,2020-04-02
14,2020-04-03,INC0838961,P1,DC42,BIZX,32,PRB0002927,Vendor Management,Hyperscaler,ILB Issue,Microsoft,1,Outage caused due to ILB connectivity issue,0,No repeat INC specified,MS #120040222002941,2020,4,3,2,14,Friday,April,2062,67.73981603153744,0,0,0,0,0,0,0,0,0,0,2020-04-03,2020-04-03
14,2020-04-03,INC0839474,P1,DC22,EC-Payroll,50,PRB0002929,Infrastructure,Infrastructure,Hypervisor Failure,GCID - BIT,1,Outage caused by HV crash due to hardware issue,0,No repeat INC specified,SPC #1108511319,2020,4,3,2,14,Friday,April,2062,67.73981603153744,0,0,0,0,0,0,0,0,0,0,2020-04-03,2020-04-03
14,2020-04-05,INC0840300,P1,DC23,EC-Payroll,78,PRB0002930,Infrastructure,Infrastructure,Hypervisor Failure,GCID - BIT,5,Outage caused due to the hypervisor went down due to unknown reason,0,No repeat INC specified,SPC# 1108526522,2020,4,5,2,14,Sunday,April,2060,67.67411300919842,0,0,0,0,0,0,0,0,0,0,2020-04-05,2020-04-05
15,2020-04-06,INC0840910,P1,DC04,WFA,10,PRB0002931,Infrastructure,Vendor Management,Disk Failure,EMC,0,Outage caused due to disk failure,0,No repeat INC specified,MS #120040724000819,2020,4,6,2,15,Monday,April,2059,67.64126149802891,0,0,0,0,0,0,0,0,0,0,2020-04-06,2020-04-06
15,2020-04-10,INC0842737,P1,DC40,LMS,17,PRB0002934,Delivery Management,Cloud Operations,High Diskspace Utilization,Platform OSS,0,Outage caused due to 100% space utilization on /var file system,0,No repeat INC specified,No related tickets,2020,4,10,2,15,Friday,April,2055,67.50985545335085,0,0,0,0,0,0,0,0,0,0,2020-04-10,2020-04-10
16,2020-04-14,INC0845291,P1,DC02,LMS,11,PRB0002937,Database,Database,DB Refresh,HANA Dev,3,DB Refresh activity SRSD-68655 for Customer GlaxoSmithKline on Pool60 LE0,0,No repeat INC specified,BCP 248582 / 2020,2020,4,14,2,16,Tuesday,April,2051,67.3784494086728,0,0,0,0,0,0,0,0,0,0,2020-04-14,2020-04-14
16,2020-04-16,INC0846379,P2,CH1,RMK,18,PRB0002941,Vendor Management,Vendor Management,Configuration Issue,Rackspace,262,Outage caused due to IP blacklisting on vendor infrastructure,0,No repeat INC specified,Rackspace #200416-05390,2020,4,16,2,16,Thursday,April,2049,67.31274638633377,0,0,0,0,0,0,0,0,0,0,2020-04-16,2020-04-16
16,2020-04-17,INC0846830,P1,DC41,BIZX,18,PRB0002942,Vendor Management,Hyperscaler,High I/O Ops,Microsoft,46,Outage caused due to high IO on azure infrastructure,0,No repeat INC specified,MS #120041722001884,2020,4,17,2,16,Friday,April,2048,67.27989487516426,0,0,0,0,0,0,0,0,0,0,2020-04-17,2020-04-17
16,2020-04-18,INC0847292,P1,DC40,BizX,10,PRB0002944,Delivery Management,Cloud Operations,Outage caused by backup,DB Ops,0,Memory exhausted on the BL7 host ps40hdbbl701(ps40hanavm003) during weekly backup.,0,No repeat INC specified,No related tickets,2020,4,18,2,16,Saturday,April,2047,67.24704336399473,0,0,0,0,0,0,0,0,0,0,2020-04-18,2020-04-18
16,2020-04-18,INC0847411,P1,DC14,EC-Payroll,12,PRB0002945,Delivery Management,Engineering,Maxlock exhausation,Payroll Engineering,1,Outage caused due to Maxlock exhausation,1,INC0645626,2070168740,2020,4,18,2,16,Saturday,April,2047,67.24704336399473,0,0,0,0,0,0,0,0,0,0,2020-04-18,2020-04-18
16,2020-04-19,INC0847823,P1,DC14,EC-Payroll,46,PRB0002945,Delivery Management,Engineering,Maxlock exhausation,Payroll Engineering,1,Outage caused due to Maxlock exhausation,1,INC0645626,2070168740,2020,4,19,2,16,Sunday,April,2046,67.21419185282522,0,0,0,0,0,0,0,0,0,0,2020-04-19,2020-04-19
17,2020-04-21,INC0848879,P1,DC08,ONB,24,PRB0002947,Delivery Management,Cloud Operations,Domain Controller Issue,Platform OSS,100,Outage caused due to AD port exhausation,0,No repeat INC specified,No related tickets,2020,4,21,2,17,Tuesday,April,2044,67.1484888304862,0,0,0,0,0,0,0,0,0,0,2020-04-21,2020-04-21
17,2020-04-22,INC0849721,P2,DC02,BIZX,142,PRB0002948,Delivery Management,Security Vulnerability,Caused By Change,Information Security,22,Outage caused by change implemented by Akamai,0,No repeat INC specified,AKAM-CASE #F-CS-4129734,2020,4,22,2,17,Wednesday,April,2043,67.11563731931669,0,0,0,0,0,0,0,0,0,0,2020-04-22,2020-04-22
17,2020-04-23,INC0850620,P1,DC15,BIZX,16,PRB0002949,Delivery Management,Cloud Operations,Caused By Change,Platform OSS,297,Outage caused due to change,0,No repeat INC specified,CHG0105830,2020,4,23,2,17,Thursday,April,2042,67.08278580814718,0,0,0,0,0,0,0,0,0,0,2020-04-23,2020-04-23
17,2020-04-24,INC0851101,P1,DC14,EC-Payroll,200,PRB0002950,Infrastructure,Infrastructure,DNS Failure,GCID - BMAAS,301,Outage caused due to DNS resolution failure,1,INC0838678,SPC 1108671429,2020,4,24,2,17,Friday,April,2041,67.04993429697765,0,0,0,0,0,0,0,0,0,0,2020-04-24,2020-04-24
17,2020-04-24,INC0851283,P1,DC15,BIZX,22,PRB0002954,Delivery Management,Cloud Operations,Caused By Change,Platform OSS,283,Outage caused due to change,0,No repeat INC specified,CHG0105830 & CHG0105787,2020,4,24,2,17,Friday,April,2041,67.04993429697765,0,0,0,0,0,0,0,0,0,0,2020-04-24,2020-04-24
18,2020-04-27,INC0852753,P1,DC14,EC-Payroll,32,PRB0002958,Infrastructure,Infrastructure,DNS Failure,GCID - BMAAS,135,Outage caused due to DNS resolution failure for GeoIP services,1,INC0838678,SPC #1108700197 /CR587348,2020,4,27,2,18,Monday,April,2038,66.95137976346912,0,0,0,0,0,0,0,0,0,0,2020-04-27,2020-04-27
18,2020-04-29,INC0854506,P2,DC08,LMS,83,PRB0002959,Delivery Management,Cloud Operations,Human Error,BIZX Ops,20,Outage caused due to human error by pushing wrong configuration on Nginx servers,0,No repeat INC specified,No related tickets,2020,4,29,2,18,Wednesday,April,2036,66.88567674113008,0,0,0,0,0,0,0,0,0,0,2020-04-29,2020-04-29
18,2020-05-02,INC0855930,P1,DC23,Payroll,74,PRB0002960,Infrastructure,Infrastructure,Caused By Change,GCID - BMAAS,5,"Wrong cache to the LDAP service post the VM movement (bsa14184, bsa14187) under CHG0104925 for XWK, C5F, C5I, C9W, CCV",0,No repeat INC specified,SPC #1107238798,2020,5,2,2,18,Saturday,May,2033,66.78712220762155,0,0,0,0,0,0,0,0,0,0,2020-05-02,2020-05-02
18,2020-05-03,INC0857231,P2,DC04,BizX,161,PRB0002963,Database,Database,High CPU/Load,HANA Dev,0,HANA memmory allocation issues during GetHanaNodeImpl while provisioning tenants.,0,No repeat INC specified,TLS-16317,2020,5,3,2,18,Sunday,May,2032,66.75427069645204,0,0,0,0,0,0,0,0,0,0,2020-05-03,2020-05-03
19,2020-05-04,INC0857662,P1,DC04,BIZX,19,PRB0002962,Delivery Management,Cloud Operations,Caused By Change,DB Ops,0,Outage caused due to security patch upgrade change,0,No repeat INC specified,CHG0106299,2020,5,4,2,19,Monday,May,2031,66.72141918528251,0,0,0,0,0,0,0,0,0,0,2020-05-04,2020-05-04
19,2020-05-04,INC0857867,P2,DC02,BIZX,20,PRB not provided,Delivery Management,Cloud Operations,Caused By Change,Platform OSS,0,Outage caused due to security patch upgrade change,0,No repeat INC specified,CHG0106775,2020,5,4,2,19,Monday,May,2031,66.72141918528251,0,0,0,0,0,0,0,0,0,0,2020-05-04,2020-05-04
19,2020-05-04,INC0858141,P1,DC12,BIZX,24,PRB0002965,Database,Database,Index Server Crash,HANA Dev,373,Outage caused due to known HANA bug,0,No repeat INC specified,BCP 297510 / 2020,2020,5,4,2,19,Monday,May,2031,66.72141918528251,0,0,0,0,0,0,0,0,0,0,2020-05-04,2020-05-04
19,2020-05-06,INC0859211,P2,DC04,ONB,13,PRB0002969,Delivery Management,Cloud Operations,Caused By Change,ONB Ops,0,Outage caused due to a no impact change,0,No repeat INC specified,CHG0106252,2020,5,6,2,19,Wednesday,May,2029,66.65571616294349,0,0,0,0,0,0,0,0,0,0,2020-05-06,2020-05-06
20,2020-05-11,INC0863628,P1,DC08,LMS,25,PRB0002971,Deployment,Deployment,Human Error,LMS RE,0,Outage caused due to a human error on post validation steps after weekly patching,0,No repeat INC specified,No related tickets,2020,5,11,2,20,Monday,May,2024,66.49145860709592,0,0,0,0,0,0,0,0,0,0,2020-05-11,2020-05-11
20,2020-05-11,INC0863907,P1,DC12,HXM Suite,204,PRB0002970,Infrastructure,Infrastructure,Network Failure,GCID - WAN,1636,Outage caused due to Issue with Internet Gateway router,0,No repeat INC specified,SPC 1108809066,2020,5,11,2,20,Monday,May,2024,66.49145860709592,0,0,0,0,0,0,0,0,0,0,2020-05-11,2020-05-11
20,2020-05-13,INC0865786,P2,DC14,EC-Payroll,168,PRB0002973,Delivery Management,Engineering,Caused due to Customer Infrastructure,Payroll Engineering,1,Outage caused due to custom program triggered by customer,0,No repeat INC specified,PAY-8571,2020,5,13,2,20,Wednesday,May,2022,66.4257555847569,0,0,0,0,0,0,0,0,0,0,2020-05-13,2020-05-13
20,2020-05-13,INC0865873,P1,DC08,WFA & BIZX,73,PRB0002972,Delivery Management,Cloud Operations,Caused By Change,Platform OSS,0,Outage caused due to no impact change performed to delete and create VM snapshot,0,No repeat INC specified,CHG0107310 & CHG0107586,2020,5,13,2,20,Wednesday,May,2022,66.4257555847569,0,0,0,0,0,0,0,0,0,0,2020-05-13,2020-05-13
20,2020-05-15,INC0867829,P1,DC02,BIZX,13,PRB0002974,Database,Database,HANA Bug,HANA Dev,7,Outage caused due to HANA bug,0,No repeat INC specified,HANA bug#233250,2020,5,15,2,20,Friday,May,2020,66.36005256241786,0,0,0,0,0,0,0,0,0,0,2020-05-15,2020-05-15
20,2020-05-16,INC0868197,P1,DC19,LMS,45,PRB0002975,Delivery Management,Cloud Operations,Human Error,LMS Ops,82,Outage caused due to human error while re-adding nodes back to LB post security patch update,0,No repeat INC specified,CHG0107774,2020,5,16,2,20,Saturday,May,2019,66.32720105124835,0,0,0,0,0,0,0,0,0,0,2020-05-16,2020-05-16
22,2020-05-25,INC0882930,P2,DC04,WFA,27,PRB0002979,Engineering,Engineering,WFA Service Unresponsive,Analytics Engineering,0,Outage caused due to crash of the SASS service,1,INC0840910,WFA-21976 & WFA-21703,2020,5,25,2,22,Monday,May,2010,66.03153745072274,0,0,0,0,0,0,0,0,0,0,2020-05-25,2020-05-25
22,2020-05-26,INC0883554,P2,DC08,BIZX,89,PRB00000,Engineering,Engineering,Long running job,Platform Engineering,0,Latency caused due to parallel execution of multiple cloning jobs,0,No repeat INC specified,TLS-16601,2020,5,26,2,22,Tuesday,May,2009,65.99868593955321,0,0,0,0,0,0,0,0,0,0,2020-05-26,2020-05-26
22,2020-05-28,INC0885603,P1,DC10,WFA,34,PRB0002984,Delivery Management,Cloud Operations,Quorum Loss,WFA Ops,138,Outage caused due to quorum loss on DB nodes 09 & 10,0,No repeat INC specified,CHG0108979,2020,5,28,2,22,Thursday,May,2007,65.93298291721419,0,0,0,0,0,0,0,0,0,0,2020-05-28,2020-05-28
22,2020-05-29,INC0885777,P2,DC40,LMS,31,PRB0002986,Delivery Management,Cloud Operations,Caused By Change,LMS Ops,0,Outage caused due to security patch update change,0,No repeat INC specified,CHG0109039,2020,5,29,2,22,Friday,May,2006,65.90013140604468,0,0,0,0,0,0,0,0,0,0,2020-05-29,2020-05-29
22,2020-05-29,INC0886889,P1,DC10,WFA,11,PRB0002988,Delivery Management,Cloud Operations,Quorum Loss,WFA Ops,138,Outage caused due to quorum loss on DB nodes 09 & 10,1,INC0885603,CHG0108979,2020,5,29,2,22,Friday,May,2006,65.90013140604468,0,0,0,0,0,0,0,0,0,0,2020-05-29,2020-05-29
23,2020-06-01,INC0889802,P2,DC08,BIZX,430,PRB not provided,Engineering,Engineering,Configuration Issue,Platform Engineering,0,Cloning failed due to memory allocation errors,0,No repeat INC specified,TLS-16696,2020,6,1,2,23,Monday,June,2003,65.80157687253613,0,0,0,0,0,0,0,0,0,0,2020-06-01,2020-06-01
23,2020-06-05,INC0894049,P1,DC15,BizX,29,PRB0002992,Deployment,Cloud Operations,Caused By Change,BIZX Ops,298,Incorrect toggle parameter value caused timeouts for the application URL,0,No repeat INC specified,SFRE-22854,2020,6,5,2,23,Friday,June,1999,65.67017082785807,0,0,0,0,0,0,0,0,0,0,2020-06-05,2020-06-05
23,2020-06-06,INC0894380,P1,DC10,BizX,10,PRB0002993,Database,Database,Index Server Crash,HANA Dev,40,Index Server crash due to known issue with HANA 1.0,0,No repeat INC specified,"BCP 118706/2020, HDBMETADATA-1301",2020,6,6,2,23,Saturday,June,1998,65.63731931668856,0,0,0,0,0,0,0,0,0,0,2020-06-06,2020-06-06
23,2020-06-06,INC0894439,P1,DC14,Payroll,22,PRB0002994,Delivery Management,Engineering,High Active Sessions,MaxDB Engineering,1,Customer triggerred job consumed all the batch process and led to performance issue,0,No repeat INC specified,"SPC #1109216221, BCP #2080171407",2020,6,6,2,23,Saturday,June,1998,65.63731931668856,0,0,0,0,0,0,0,0,0,0,2020-06-06,2020-06-06
23,2020-06-07,INC0895304,P1,DC08,LMS,53,PRB0002995,Infrastructure,Infrastructure,Hardware Failure,GCID - BMAAS,14,Hardware Issue - Faulty DIMM,0,No repeat INC specified,SPC #1109230265,2020,6,7,2,23,Sunday,June,1997,65.60446780551905,0,0,0,0,0,0,0,0,0,0,2020-06-07,2020-06-07
23,2020-06-07,INC0895414,P2,DC40,BizX,242,PRB0002997,Engineering,Engineering,Mount point Issue,Platform Engineering,0,New Tenant clone job v2 for Sales Demo not working due missing mount point,0,No repeat INC specified,"COSR-195585, TLS-16769",2020,6,7,2,23,Sunday,June,1997,65.60446780551905,0,0,0,0,0,0,0,0,0,0,2020-06-07,2020-06-07
24,2020-06-08,INC0895416,P2,DC08,BIZX,125,PRB0003035,Delivery Management,Engineering,Mount point Issue,Platform Engineering,0,Outage caused due to missing NFS mountpoints,0,No repeat INC specified,No related tickets,2020,6,8,2,24,Monday,June,1996,65.57161629434954,0,0,0,0,0,0,0,0,0,0,2020-06-08,2020-06-08
24,2020-06-08,INC0895746,P1,DC04,Multiple Modules,25,PRB0002996,Vendor Management,Vendor Management,Network Failure,Internap(ISP),0,Fiber cut on the ISP link,0,No repeat INC specified,"Internap Case #1109237351, #CASE00160077",2020,6,8,2,24,Monday,June,1996,65.57161629434954,0,0,0,0,0,0,0,0,0,0,2020-06-08,2020-06-08
24,2020-06-09,INC0896986,P2,DC10,ONB,23,PRB0003000,Delivery Management,Engineering,Problematic Customer query,ONB Engineering,0,High no of session on DB post RAL enablement as part of b2005 major code,0,No repeat INC specified,ONB-27473,2020,6,9,2,24,Tuesday,June,1995,65.53876478318003,0,0,0,0,0,0,0,0,0,0,2020-06-09,2020-06-09
24,2020-06-09,INC0897542,P1,DC10,Multiple Modules,195,PRB0002999,Infrastructure,Infrastructure,Network Failure,GCID - Network,960,Connectivity issue on the primary access switch - dc10sw31,0,No repeat INC specified,"SPC 1109266437, Cisco #689253847",2020,6,9,2,24,Tuesday,June,1995,65.53876478318003,0,0,0,0,0,0,0,0,0,0,2020-06-09,2020-06-09
24,2020-06-11,INC0900356,P2,DC02,BIZX,0,PRB0003036,Engineering,Engineering,Application Issue,Platform Engineering,0,Outage caused due to issues with clone V2,0,No repeat INC specified,PLA-13142,2020,6,11,2,24,Thursday,June,1993,65.47306176084099,0,0,0,0,0,0,0,0,0,0,2020-06-11,2020-06-11
24,2020-06-11,INC0900552,P1,DC10,BizX,238,PRB0003003,Database,Infrastructure,Save Point Block,GCID - BMAAS,144,outdated Emulex firmware on the physical blade serve,0,No repeat INC specified,"SPC #1109316027, HANA BCP #396112/2020",2020,6,11,2,24,Thursday,June,1993,65.47306176084099,0,0,0,0,0,0,0,0,0,0,2020-06-11,2020-06-11
24,2020-06-12,INC0900896,P1,DC08,LMS,13,PRB0003004,Database,Database,HANA Bug,HANA Dev,41,Index server crash due to Out Of Memory condition,0,No repeat INC specified,"HANA #396348/2020, LRN-84266, Bug 215622",2020,6,12,2,24,Friday,June,1992,65.44021024967148,0,0,0,0,0,0,0,0,0,0,2020-06-12,2020-06-12
24,2020-06-12,INC0901025,P1,DC02,LMS,29,PRB0003005,Database,Database,Index Server Crash,HANA Dev,58,Index server crash due to HANA bug #250708,0,No repeat INC specified,HANA DEV TBC,2020,6,12,2,24,Friday,June,1992,65.44021024967148,0,0,0,0,0,0,0,0,0,0,2020-06-12,2020-06-12
24,2020-06-12,INC0902000,P1,DC22,Payroll,146,PRB0003006,Infrastructure,Infrastructure,Caused By Change,GCID - Network,11,Destabilization of the IPSec tunnel between Dubai and ROT datacenters,0,No repeat INC specified,"SPC #1108909401, SPC# 1109316902, CHG0109900/CR604891, F5 Case: #C3301344, Cisco Case #689282595, SPC PR #1109319627",2020,6,12,2,24,Friday,June,1992,65.44021024967148,0,0,0,0,0,0,0,0,0,0,2020-06-12,2020-06-12
24,2020-06-13,INC0902266,P2,DC08,WFA,32,PRB0003007,Delivery Management,Engineering,WFA Service Unresponsive,WFA Engineering,0,Webapp service “pc8wfadbapp01” on node pc8wfadb01 went to failed state.,0,No repeat INC specified,WFA-21703 & WFA-21976,2020,6,13,2,24,Saturday,June,1991,65.40735873850197,0,0,0,0,0,0,0,0,0,0,2020-06-13,2020-06-13
24,2020-06-14,INC0904025,P1,DC10,BizX,34,PRB0003009,Vendor Management,Infrastructure,Caused By Change,GCID - Network,119,Communication error on the access switch dc10sw32 during change implementation,0,No repeat INC specified,"Cisco SR: 689253847, CHG0111263 CR613911",2020,6,14,2,24,Sunday,June,1990,65.37450722733246,0,0,0,0,0,0,0,0,0,0,2020-06-14,2020-06-14
25,2020-06-18,INC0907808,P1,DC10,BIZX,25,PRB0003011,Infrastructure,Infrastructure,Hardware Failure,GCID - BMAAS,44,Hardware Issue - Faulty SPI board on the bare-metal server,0,No repeat INC specified,SPC 1109397353,2020,6,18,2,25,Thursday,June,1986,65.2431011826544,0,0,0,0,0,0,0,0,0,0,2020-06-18,2020-06-18
25,2020-06-18,INC0908150,P1,DC12,RMK,58,PRB0003013,Engineering,Engineering,Configuration Issue,RMK Engineering,490,Lower threshold values of asynchronous pool size and site cache caused the outage,0,No repeat INC specified,RMK-22320,2020,6,18,2,25,Thursday,June,1986,65.2431011826544,0,0,0,0,0,0,0,0,0,0,2020-06-18,2020-06-18
